Year,Status,Income Level,Marginal Tax Rate
2008,Married Filing Seperately,50000000,0.35000000000000003
2008,Married Filing Seperately,100000000,0.35000000000000003
2008,Married Filing Seperately,500000000,0.35000000000000003
2008,Married Filing Seperately,1000000000,0.35000000000000003
2008,Single,20000,0.15
2008,Single,30000,0.15
2008,Single,40000,0.25
2008,Single,50000,0.25
2008,Single,70000,0.25
2008,Single,100000,0.28
2008,Single,150000,0.28
2008,Single,200000,0.28
2008,Single,250000,0.33
2008,Single,300000,0.33
2008,Single,500000,0.35000000000000003
2008,Single,800000,0.35000000000000003
2008,Single,1000000,0.35000000000000003
2008,Single,1500000,0.35000000000000003
2008,Single,2000000,0.35000000000000003
2008,Single,5000000,0.35000000000000003
2008,Single,10000000,0.35000000000000003
2008,Single,20000000,0.35000000000000003
2008,Single,50000000,0.35000000000000003
2008,Single,100000000,0.35000000000000003
2008,Single,500000000,0.35000000000000003
2008,Single,1000000000,0.35000000000000003
2009,Head of Household,20000,0.15
2009,Head of Household,30000,0.15
2009,Head of Household,40000,0.15
2009,Head of Household,50000,0.15
2009,Head of Household,70000,0.25
2009,Head of Household,100000,0.25
2009,Head of Household,150000,0.28
2009,Head of Household,200000,0.28
2009,Head of Household,250000,0.33
2009,Head of Household,300000,0.33
2009,Head of Household,500000,0.35000000000000003
2009,Head of Household,800000,0.35000000000000003
2009,Head of Household,1000000,0.35000000000000003
2009,Head of Household,1500000,0.35000000000000003
2009,Head of Household,2000000,0.35000000000000003
2009,Head of Household,5000000,0.35000000000000003
2009,Head of Household,10000000,0.35000000000000003
2009,Head of Household,20000000,0.35000000000000003
2009,Head of Household,50000000,0.35000000000000003
2009,Head of Household,100000000,0.35000000000000003
2009,Head of Household,500000000,0.35000000000000003
2009,Head of Household,1000000000,0.35000000000000003
2009,Married Filing Jointly,20000,0.1
2009,Married Filing Jointly,30000,0.15
2009,Married Filing Jointly,40000,0.15
2009,Married Filing Jointly,50000,0.15
2009,Married Filing Jointly,70000,0.15
2009,Married Filing Jointly,100000,0.25
2009,Married Filing Jointly,150000,0.25
2009,Married Filing Jointly,200000,0.28
2009,Married Filing Jointly,250000,0.28
2009,Married Filing Jointly,300000,0.33
2009,Married Filing Jointly,500000,0.35000000000000003
2009,Married Filing Jointly,800000,0.35000000000000003
2009,Married Filing Jointly,1000000,0.35000000000000003
2009,Married Filing Jointly,1500000,0.35000000000000003
2009,Married Filing Jointly,2000000,0.35000000000000003
2009,Married Filing Jointly,5000000,0.35000000000000003
2009,Married Filing Jointly,10000000,0.35000000000000003
2009,Married Filing Jointly,20000000,0.35000000000000003
2009,Married Filing Jointly,50000000,0.35000000000000003
2009,Married Filing Jointly,100000000,0.35000000000000003
2009,Married Filing Jointly,500000000,0.35000000000000003
2009,Married Filing Jointly,1000000000,0.35000000000000003
2009,Married Filing Seperately,20000,0.15
2009,Married Filing Seperately,30000,0.15
2009,Married Filing Seperately,40000,0.15
2009,Married Filing Seperately,50000,0.25
2009,Married Filing Seperately,70000,0.25
2009,Married Filing Seperately,100000,0.28
2009,Married Filing Seperately,150000,0.33
2009,Married Filing Seperately,200000,0.33
2009,Married Filing Seperately,250000,0.35000000000000003
2009,Married Filing Seperately,300000,0.35000000000000003
2009,Married Filing Seperately,500000,0.35000000000000003
2009,Married Filing Seperately,800000,0.35000000000000003
2009,Married Filing Seperately,1000000,0.35000000000000003
2009,Married Filing Seperately,1500000,0.35000000000000003
2009,Married Filing Seperately,2000000,0.35000000000000003
2009,Married Filing Seperately,5000000,0.35000000000000003
2009,Married Filing Seperately,10000000,0.35000000000000003
2009,Married Filing Seperately,20000000,0.35000000000000003
2009,Married Filing Seperately,50000000,0.35000000000000003
2009,Married Filing Seperately,100000000,0.35000000000000003
2009,Married Filing Seperately,500000000,0.35000000000000003
2009,Married Filing Seperately,1000000000,0.35000000000000003
2009,Single,20000,0.15
2009,Single,30000,0.15
2009,Single,40000,0.15
2009,Single,50000,0.25
2009,Single,70000,0.25
2009,Single,100000,0.25
2009,Single,150000,0.28
2009,Single,200000,0.28
2009,Single,250000,0.33
2009,Single,300000,0.33
2009,Single,500000,0.35000000000000003
2009,Single,800000,0.35000000000000003
2009,Single,1000000,0.35000000000000003
2009,Single,1500000,0.35000000000000003
2009,Single,2000000,0.35000000000000003
2009,Single,5000000,0.35000000000000003
2009,Single,10000000,0.35000000000000003
2009,Single,20000000,0.35000000000000003
2009,Single,50000000,0.35000000000000003
2009,Single,100000000,0.35000000000000003
2009,Single,500000000,0.35000000000000003
2009,Single,1000000000,0.35000000000000003
2010,Head of Household,20000,0.15
2010,Head of Household,30000,0.15
2010,Head of Household,40000,0.15
2010,Head of Household,50000,0.15
2010,Head of Household,70000,0.25
2010,Head of Household,100000,0.25
2010,Head of Household,150000,0.28
2010,Head of Household,200000,0.28
2010,Head of Household,250000,0.33
2010,Head of Household,300000,0.33
2010,Head of Household,500000,0.35000000000000003
2010,Head of Household,800000,0.35000000000000003
2010,Head of Household,1000000,0.35000000000000003
2010,Head of Household,1500000,0.35000000000000003
2010,Head of Household,2000000,0.35000000000000003
2010,Head of Household,5000000,0.35000000000000003
2010,Head of Household,10000000,0.35000000000000003
2010,Head of Household,20000000,0.35000000000000003
2010,Head of Household,50000000,0.35000000000000003
2010,Head of Household,100000000,0.35000000000000003
2010,Head of Household,500000000,0.35000000000000003
2010,Head of Household,1000000000,0.35000000000000003
2010,Married Filing Jointly,20000,0.15
2010,Married Filing Jointly,30000,0.15
2010,Married Filing Jointly,40000,0.15
2010,Married Filing Jointly,50000,0.15
2010,Married Filing Jointly,70000,0.15
2010,Married Filing Jointly,100000,0.25
2010,Married Filing Jointly,150000,0.25
2010,Married Filing Jointly,200000,0.28
2010,Married Filing Jointly,250000,0.33
2010,Married Filing Jointly,300000,0.33
2010,Married Filing Jointly,500000,0.35000000000000003
2010,Married Filing Jointly,800000,0.35000000000000003
2010,Married Filing Jointly,1000000,0.35000000000000003
2010,Married Filing Jointly,1500000,0.35000000000000003
2010,Married Filing Jointly,2000000,0.35000000000000003
2010,Married Filing Jointly,5000000,0.35000000000000003
2010,Married Filing Jointly,10000000,0.35000000000000003
2010,Married Filing Jointly,20000000,0.35000000000000003
2010,Married Filing Jointly,50000000,0.35000000000000003
2010,Married Filing Jointly,100000000,0.35000000000000003
2010,Married Filing Jointly,500000000,0.35000000000000003
2010,Married Filing Jointly,1000000000,0.35000000000000003
2010,Married Filing Seperately,20000,0.15
2010,Married Filing Seperately,30000,0.15
2010,Married Filing Seperately,40000,0.15
2010,Married Filing Seperately,50000,0.25
2010,Married Filing Seperately,70000,0.25
2010,Married Filing Seperately,100000,0.28
2010,Married Filing Seperately,150000,0.33
2010,Married Filing Seperately,200000,0.33
2010,Married Filing Seperately,250000,0.35000000000000003
2010,Married Filing Seperately,300000,0.35000000000000003
2010,Married Filing Seperately,500000,0.35000000000000003
2010,Married Filing Seperately,800000,0.35000000000000003
2010,Married Filing Seperately,1000000,0.35000000000000003
2010,Married Filing Seperately,1500000,0.35000000000000003
2010,Married Filing Seperately,2000000,0.35000000000000003
2010,Married Filing Seperately,5000000,0.35000000000000003
2010,Married Filing Seperately,10000000,0.35000000000000003
2010,Married Filing Seperately,20000000,0.35000000000000003
2010,Married Filing Seperately,50000000,0.35000000000000003
2010,Married Filing Seperately,100000000,0.35000000000000003
2010,Married Filing Seperately,500000000,0.35000000000000003
2010,Married Filing Seperately,1000000000,0.35000000000000003
2010,Single,20000,0.15
2010,Single,30000,0.15
2010,Single,40000,0.15
2010,Single,50000,0.25
2010,Single,70000,0.25
2010,Single,100000,0.28
2010,Single,150000,0.28
2010,Single,200000,0.28
2010,Single,250000,0.33
2010,Single,300000,0.33
2010,Single,500000,0.35000000000000003
2010,Single,800000,0.35000000000000003
2010,Single,1000000,0.35000000000000003
2010,Single,1500000,0.35000000000000003
2010,Single,2000000,0.35000000000000003
2010,Single,5000000,0.35000000000000003
2010,Single,10000000,0.35000000000000003
2010,Single,20000000,0.35000000000000003
2010,Single,50000000,0.35000000000000003
2010,Single,100000000,0.35000000000000003
2010,Single,500000000,0.35000000000000003
2010,Single,1000000000,0.35000000000000003
2011,Head of Household,20000,0.15
2011,Head of Household,30000,0.15
2011,Head of Household,40000,0.15
2011,Head of Household,50000,0.15
2011,Head of Household,70000,0.25
2011,Head of Household,100000,0.25
2011,Head of Household,150000,0.28
2011,Head of Household,200000,0.28
2011,Head of Household,250000,0.33
2011,Head of Household,300000,0.33
2011,Head of Household,500000,0.35000000000000003
2011,Head of Household,800000,0.35000000000000003
2011,Head of Household,1000000,0.35000000000000003
2011,Head of Household,1500000,0.35000000000000003
2011,Head of Household,2000000,0.35000000000000003
2011,Head of Household,5000000,0.35000000000000003
2011,Head of Household,10000000,0.35000000000000003
2011,Head of Household,20000000,0.35000000000000003
2011,Head of Household,50000000,0.35000000000000003
2011,Head of Household,100000000,0.35000000000000003
2011,Head of Household,500000000,0.35000000000000003
2011,Head of Household,1000000000,0.35000000000000003
2011,Married Filing Jointly,20000,0.15
2011,Married Filing Jointly,30000,0.15
2011,Married Filing Jointly,40000,0.15
2011,Married Filing Jointly,50000,0.15
2011,Married Filing Jointly,70000,0.15
2011,Married Filing Jointly,100000,0.25
2011,Married Filing Jointly,150000,0.25
2011,Married Filing Jointly,200000,0.28
2011,Married Filing Jointly,250000,0.33
2011,Married Filing Jointly,300000,0.33
2011,Married Filing Jointly,500000,0.35000000000000003
2011,Married Filing Jointly,800000,0.35000000000000003
2011,Married Filing Jointly,1000000,0.35000000000000003
2011,Married Filing Jointly,1500000,0.35000000000000003
2011,Married Filing Jointly,2000000,0.35000000000000003
2011,Married Filing Jointly,5000000,0.35000000000000003
2011,Married Filing Jointly,10000000,0.35000000000000003
2011,Married Filing Jointly,20000000,0.35000000000000003
2011,Married Filing Jointly,50000000,0.35000000000000003
2011,Married Filing Jointly,100000000,0.35000000000000003
2011,Married Filing Jointly,500000000,0.35000000000000003
2011,Married Filing Jointly,1000000000,0.35000000000000003
2011,Married Filing Seperately,20000,0.15
2011,Married Filing Seperately,30000,0.15
2011,Married Filing Seperately,40000,0.15
2011,Married Filing Seperately,50000,0.25
2011,Married Filing Seperately,70000,0.25
2011,Married Filing Seperately,100000,0.28
2011,Married Filing Seperately,150000,0.33
2011,Married Filing Seperately,200000,0.33
2011,Married Filing Seperately,250000,0.35000000000000003
2011,Married Filing Seperately,300000,0.35000000000000003
2011,Married Filing Seperately,500000,0.35000000000000003
2011,Married Filing Seperately,800000,0.35000000000000003
2011,Married Filing Seperately,1000000,0.35000000000000003
2011,Married Filing Seperately,1500000,0.35000000000000003
2011,Married Filing Seperately,2000000,0.35000000000000003
2011,Married Filing Seperately,5000000,0.35000000000000003
2011,Married Filing Seperately,10000000,0.35000000000000003
2011,Married Filing Seperately,20000000,0.35000000000000003
2011,Married Filing Seperately,50000000,0.35000000000000003
2011,Married Filing Seperately,100000000,0.35000000000000003
2011,Married Filing Seperately,500000000,0.35000000000000003
2011,Married Filing Seperately,1000000000,0.35000000000000003
2011,Single,20000,0.15
2011,Single,30000,0.15
2011,Single,40000,0.15
2011,Single,50000,0.25
2011,Single,70000,0.25
2011,Single,100000,0.28
2011,Single,150000,0.28
2011,Single,200000,0.28
2011,Single,250000,0.33
2011,Single,300000,0.33
2011,Single,500000,0.35000000000000003
2011,Single,800000,0.35000000000000003
2011,Single,1000000,0.35000000000000003
2011,Single,1500000,0.35000000000000003
2011,Single,2000000,0.35000000000000003
2011,Single,5000000,0.35000000000000003
2011,Single,10000000,0.35000000000000003
2011,Single,20000000,0.35000000000000003
2011,Single,50000000,0.35000000000000003
2011,Single,100000000,0.35000000000000003
2011,Single,500000000,0.35000000000000003
2011,Single,1000000000,0.35000000000000003
2012,Head of Household,20000,0.15
2012,Head of Household,30000,0.15
2012,Head of Household,40000,0.15
2012,Head of Household,50000,0.15
2012,Head of Household,70000,0.25
2012,Head of Household,100000,0.25
2012,Head of Household,150000,0.28
2012,Head of Household,200000,0.28
2012,Head of Household,250000,0.33
2012,Head of Household,300000,0.33
2012,Head of Household,500000,0.35000000000000003
2012,Head of Household,800000,0.35000000000000003
2012,Head of Household,1000000,0.35000000000000003
2012,Head of Household,1500000,0.35000000000000003
2012,Head of Household,2000000,0.35000000000000003
2012,Head of Household,5000000,0.35000000000000003
2012,Head of Household,10000000,0.35000000000000003
2012,Head of Household,20000000,0.35000000000000003
2012,Head of Household,50000000,0.35000000000000003
2012,Head of Household,100000000,0.35000000000000003
2012,Head of Household,500000000,0.35000000000000003
2012,Head of Household,1000000000,0.35000000000000003
2012,Married Filing Jointly,20000,0.15
2012,Married Filing Jointly,30000,0.15
2012,Married Filing Jointly,40000,0.15
2012,Married Filing Jointly,50000,0.15
2012,Married Filing Jointly,70000,0.15
2012,Married Filing Jointly,100000,0.25
2012,Married Filing Jointly,150000,0.25
2012,Married Filing Jointly,200000,0.28
2012,Married Filing Jointly,250000,0.33
2012,Married Filing Jointly,300000,0.33
2012,Married Filing Jointly,500000,0.35000000000000003
2012,Married Filing Jointly,800000,0.35000000000000003
2012,Married Filing Jointly,1000000,0.35000000000000003
2012,Married Filing Jointly,1500000,0.35000000000000003
2012,Married Filing Jointly,2000000,0.35000000000000003
2012,Married Filing Jointly,5000000,0.35000000000000003
2012,Married Filing Jointly,10000000,0.35000000000000003
2012,Married Filing Jointly,20000000,0.35000000000000003
2012,Married Filing Jointly,50000000,0.35000000000000003
2012,Married Filing Jointly,100000000,0.35000000000000003
2012,Married Filing Jointly,500000000,0.35000000000000003
2012,Married Filing Jointly,1000000000,0.35000000000000003
